<HEADER>
Date	2024-11-22
Time	11:17:43
Instrument	Panoptic
ProtocolName	96-well hiPSCCM fluovolt
AssayPlateBarcode	241122_fluovolt_hiPSC-CM
Indicator	Fluovolt	Excitation	482/35	Emission	536/40	Exposure	1	Gain	250
Binning	0 x 0
NumRows	8
NumCols	12
Operator	jenkinsleeroy	Jenkins 	Leeroy
Project	BCK001
</HEADER>
<INDICATOR_DATA	Fluovolt	>
Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
24.119	444081	518754.8	467956.4	629584.1	677787	704111.1	646405.9	276474.3	268649.6	274151.3	257115.1	212587.3	510816	557406	502666.6	578189.1	592653.9	587263.4	559038.3	279716.8	287038.4	284439.2	272302.7	261081.9	521548.2	565780.4	509386.6	540443.7	552515.3	606786.7	559126	261915.7	271610.4	266737.2	264659.3	251771.4	466365.8	540567.9	479959.6	568325.6	573919.3	615480.9	570942.1	257825.1	258080.3	265881.7	249813.1	232931.7	518492.7	548064.6	537664.3	558120.9	585575.1	579949.3	539897.3	269306	259289	262616.8	258643.9	243838.6	544186.1	602558.7	560482.1	600773.3	581548	587037.3	566973.9	255995.4	261166.9	266238.7	257083.9	251621.7	654881.6	710774.7	710071	742577.4	749397.9	754584.6	693084.9	262152.8	269345.7	271267.3	254556.4	237809.4	688184.6	710259.1	693897.3	731854.1	768167.9	736604.4	718903.6	259126.3	263861	272527.4	260178.9	208927.3	
24.140	444878.4	520778	466961.4	633109.9	680902.1	700847.1	640860.9	280074.2	271405.6	276153.2	263121.6	211976	509987.8	552129.1	497652.8	577640	592407	593917.9	566286.1	280820.8	287748.6	287292.3	273016.4	266014.6	526288.1	568197.4	506521.2	551790.3	550789.4	604610.1	561084.7	261147.1	268416.6	268261.3	263964.8	250758.3	473415.3	542552.4	482043.3	564406.9	572140.9	616031.1	567965.7	249536.6	258106.6	261426	254711.3	232078.6	516153.7	544952	532180.3	568524.3	591773.9	576000.4	548407.6	264792.8	262253.3	264502.4	263501.7	241819	542625.1	597657.4	560114.1	596182	576502.7	589128	564476.3	254545.4	258800.6	268854	259729	249307.3	656129.4	711895.7	714489.4	764342.1	745094	755713.4	696666.3	263689.6	267293.6	273010.2	258080.7	239788.7	686095.3	712106	696830.9	733577.7	777778.7	737722.3	709310.7	258017.7	261039.7	277979.6	266592	209836.9	
24.159	444276.6	524793.6	468431.7	636315.4	681532.7	703680.4	643326.1	279075.7	272416	276003.2	258058	213214.7	512667	555250.9	503288.8	589098.4	593342	593168.9	559320.1	278055	284140.6	289158.3	269916.6	255764.1	530205.6	568535.7	503471.7	551950.1	556668.4	609823.4	562337.1	259623	265729.3	267176.3	259660.4	252545.6	466875.8	541433.3	479453.6	573725	577447.9	618426.6	571510.4	254403	259254.4	262409.6	254872.9	231720.6	515797.6	545207	539332.4	599984.6	593315.6	578986.7	580448.4	265709.8	261077.6	266222.6	263603.4	245040.3	543926.9	598862.7	557231.4	603072.6	582397.9	585907.3	569975.1	259407	261017.9	265184.7	257013	250069.9	663272.1	715123.6	720522.1	828217.9	744986.9	742563.9	689440.7	260878.4	269076.6	267347.3	259388.1	236225.9	683081.6	712342.6	692369.9	735718.9	763445.3	734108.7	707081.6	256308.4	262307.3	277236.3	262928.2	209278.9	
24.180	447257	521132.7	470605.7	642553.9	680522.4	703351.6	643733.3	278511.3	276174.8	273393.6	261113.9	214166.1	514086.8	552605.4	500000.7	586243.7	591020.6	590222.9	565462.9	283267.2	285345.8	288341.7	272955.6	261102.4	529383.1	572814	510631.2	555937.4	555460.4	605334.6	561921.9	260749.4	269338.4	265753.8	260580.6	253427.7	470435.6	542897.7	479181.2	575905.6	575091.7	616197.7	565648.3	257118.1	258181	262945.4	255561.6	234933.4	518948	544134.4	536432	612747.9	592803.3	574261.1	583881.6	265738.7	258634.7	269563	265105.3	242192.6	541889.7	590223.1	557965.6	607288.9	579063.9	589964.4	564875	255297.9	260592.6	269631.4	260089.1	250717.3	665329.9	715693.1	722512.7	825361	750439.9	746088.7	693181.7	259095.4	265556.8	273001.6	254299.3	239251.3	683567.7	710756.7	697063.3	745186.7	771964.6	737971	699932.1	259166.3	264267	273476.3	264452.8	207417.7	
24.200	441083.8	518878.4	472615	636116.1	674562.1	709140	660964.6	279246.8	271156	273460.6	262257.7	217556.3	517789.3	553531.4	501370.6	583384.3	594911.3	595877.9	561378.7	280311.3	286203.8	288636	271388.2	257888.9	522968.6	569280.1	508090.2	559895.1	556983	603513.1	566014.3	262676.6	270517.8	267583	262095.6	252991.6	471410.6	540001.6	484393.8	574094.6	572733	611092.3	571226.9	255949.9	256538.7	266163	256581.9	232159.9	513403.8	547018	537393.7	612588.7	587338.6	573212.1	583179	263883.4	259897.4	263871	266524.2	241355.6	543093	593694.7	551754.3	608034	580362	585772.1	568866.3	256675	258788.1	267217.7	262203.7	246968.7	652332.3	716735.6	719966	822555.3	752359.6	741251.1	696803.7	263574.4	270027.4	271591.6	256300	240484.9	684471.9	714106.3	683519.1	740342.9	762512.3	735956.4	704005.4	260232.3	267993.6	272548.4	268061.4	211347.7	
24.220	443931	521430.8	472327.2	636158.3	685128.1	701329.3	718104.4	277104.7	270912.4	274977.4	259419.7	214878.4	513221.7	552169.7	500697.2	585911.3	595917.1	594460.1	573397.3	279350.3	287160.4	288941.3	267929.4	261329.9	526771.7	572587.4	508855	555601.9	560217.1	605473.7	563230.7	258655	265949.8	273185.6	259805.7	253479.3	500643.4	545272.7	480564.4	572072.3	573840.3	617104.6	574640.1	256317	262487.4	266095.4	256273.7	232286.6	521908	543525.7	531534.9	605650.1	591468	569439.1	587730.3	262901.6	259395.9	264047	261801.1	238576.4	546086	593704.7	562385.7	611942	587166.1	588485	573162.4	259344.9	257851.4	268210	258421.3	250280.9	661631.7	715027.6	715453.1	827297.7	808344	741489.9	699492.7	262030.9	268578	270628.8	256031.9	237441.3	682041.3	713087.9	687322	738459.3	779383.7	737230.7	702719.1	262566.4	262242.3	272430.4	267807.8	208268	
24.241	449879.6	519886.7	469679.2	639189.3	684428.1	702796.6	720302.1	280947	272119.2	275634.7	261738.6	214101.9	520845	551195.3	499796	583467.4	597238.4	599494.6	569145.4	282442	286916.4	291543.2	273220.2	257663.7	526782.7	570029.7	511987	555845	551402.6	612238.3	562778.6	259366.6	268600.4	267013.3	258689.3	254951.7	532241.4	543463.6	484146.7	572277	576355	614858.3	574574.7	253299.7	258172	261004.3	255737.3	233273.1	520981	545509.7	532577.4	605388.3	587782.9	569632.9	582372.1	262500.8	262241	262370.8	268660.4	244554.7	545538.3	596364.6	558368.9	609154.7	583689.9	583958	565964.9	257548.3	264719.3	270019.3	258293	251089.3	663248.9	712614	720295.7	825474.4	818124.1	742263.3	701524.1	267045.6	270751.7	271193.2	255734.3	234697	684509.9	711593.3	693275.3	736594.3	781783.9	726270.3	701480.9	260845.6	264317.7	276067.6	262462.6	210126.6	
24.261	445386.4	512251.7	467079	640932.6	681604.3	700590	716828.7	280994.3	275558.7	271322.2	257732.6	214187.1	516717	554091.1	504630	582945.4	594592.3	595032	563157	279700.4	285950	291911.4	271079	263501.2	527877.6	567581.6	510621.4	554678.3	560056.1	608526.4	567144	261220.1	266004.3	265729.4	261633.9	249091.3	534574.3	544319.4	478703	570431.3	574747.1	616590.3	570927.4	256280.3	255543.4	262253.2	248487	232745	522065.6	543053.7	529528.7	606247	579172.9	568585	578472.9	264162.7	262558.2	266558.3	263328.3	240943	548320.9	597613.1	556875.4	609371.9	581041	587274.1	568665	254764.9	262989.3	266491.8	259217.3	251845.7	663748.9	714909	719964.4	823292.4	812550.6	741455.1	694982	264725.8	270799	270569.3	254930.6	238235.1	690442.4	712315	688674.7	732845.6	773856.1	732177.1	703091	257107.4	266158.6	275505	268035	208799.1	
24.281	446397	523496.2	470724.4	637981.1	677815.9	700822	702468.4	278927.2	273167.2	276111.7	260587.4	215244.4	513845.7	548590.7	504674.6	585547	595688.1	600366.9	560358.4	279132.6	282900.4	289047	270092.3	259269.6	524257.8	566800.3	513315.6	553567.4	553212.7	604867.7	566408.9	262637.8	265246.7	270505.7	260287.7	249965	532867.4	543727.1	481177.4	569980.4	573978.1	610020	574381.1	253328.1	257518.9	267064.4	256621	230977.3	519554.3	545706.4	535874.3	597851	573143.3	571972.6	577323.9	264506.6	258782.7	267061.6	260953.1	242782.6	549745.6	594366.9	558309.6	609029.4	580526.3	591506.3	575466.4	256624.3	262074.6	268127.2	258120.9	248774.4	655819.9	709062	717539.7	819171.9	810504.4	741922.6	697417.6	264661.8	269333.7	273378.4	258628.7	235960.6	687872.1	716036.9	688497.6	736509.9	774305.1	728492.4	699872.3	261277	264239.6	273225.7	262971.8	210116.7	
24.301	442765	519491.6	466155	640297.9	677800	700445.1	694002	278330.2	276148.3	274160.2	256285.7	213193.1	517233.3	550344.1	504226.2	579601	592759.4	598726.1	566814.1	275756.8	284675.3	287532.2	270515.4	264810.3	528385.9	565991.4	506628.6	556131.4	555122.1	604709.7	559989.9	265004.4	269473.3	269565.7	260841.6	250540	529396.7	540439	477932.3	572944.9	577888	618704.4	568948.4	254893	256164.4	262611.7	254495.1	234893.3	523975.2	541401.1	533958.6	597444.3	572468.9	570545.7	577697.4	264417.7	260788.6	266362.6	264209.2	240013.7	545997.6	597472.6	561500.6	605852.1	581773.1	588083.3	574645.7	252777.3	260265.9	269538.4	254492.7	251575	664503.1	710006.7	719530.7	817791.3	806990	743048.4	698298	264787.4	270571.7	271677	254737.4	235590.7	690242.1	711129	697470.6	748958.9	768133.4	734716	695310.3	259612.6	268258.3	277034.7	267634.2	208295.6	
24.321	444916.3	521286.4	465000.7	635512.3	682643.9	701309.7	684572	278758.6	267703.2	278169.7	257554.4	213374.7	515842.4	551146.4	499148.3	587701.7	596534.9	596728	554801.7	279412	283913.6	284985.2	271757.3	259681	526873.9	560367.7	512108.8	555417	553891.9	605601.3	562372.6	261354.7	270139.3	268439.7	260503.7	249546.3	526174.9	535910.7	480143.3	571456	577249	611604.9	566574.7	257342.3	258796.9	256922.9	251895.7	234469.4	515675.7	545858.1	537157.1	602320.3	571797.7	570617	573206.4	266930	259883.1	265741.7	262350.2	239132.1	544732.7	597746.1	552110.1	613877	583274.1	580771.4	573435.9	255862	260541.6	267196.4	257665	254378.4	663744.6	711122.7	721306.3	813770.4	811822.7	739750.4	694755.7	263713.3	271435.4	272439.4	257468.1	237691.3	687727.4	709574	689704.4	738143.9	772947.9	739520.1	701994.6	257519.7	264976	275467.8	261326	206804.9	
24.341	444081.8	519447.2	465429.4	641846.4	677168.7	705192.7	673721.1	277667.6	271129.8	274676.6	259242.6	214523.6	518646	547289.9	497527.6	584413.1	597390	593199	562797.9	278189.4	287577.8	286073.6	270596.4	261516.4	528167.9	570379	511988.4	552437.6	550896.7	600062.4	565317.3	264538.3	267449.2	267347.3	262937.4	253101	521550.6	542655.1	487939	573096.3	574652.4	615597.4	572503.3	250401.4	259454	261925.7	254612.9	233974	519877.4	553903.1	528902.7	595191.9	565963	569596.9	564976.6	264705.3	264649.8	269021	265739.6	242109.1	543386.1	598537.9	560632	603139	585791.6	586130.4	572060.3	256775.4	261713	267708.4	260580.9	248842.1	666353.6	712034.1	716691	808489.1	810362	743521.4	689903.1	265248.2	268548.7	268229.6	256594.7	236062	684351.1	716062.6	692390.9	739366.7	771688.6	732973.4	696323.4	259455.4	261848.4	275450.2	266137	208578.6	
24.362	445218.8	519546.2	463511.8	638072.9	677979.1	701268.3	674563.4	279688	271000.4	275038.7	260241.9	211508.7	514783.7	544048.9	499747	582458.1	589256.1	592053.4	565381.7	280731.6	283770.3	294832.6	270777.4	261187.3	527737.9	563229.7	513569	556909	553821.4	607619.7	561156.4	259968.9	268365.8	271359.3	262073.1	251675.9	522974.3	546647	479232.2	567184.4	572566.9	616374.6	567451.9	254614.9	260973.1	262827.4	255306.4	232897.7	518703.3	552305.3	538524.1	586204.3	566474.9	570286.6	559792.9	262957.3	259132.3	264702.4	264218.4	244614.6	541789.3	590227.6	555237.6	608237	582503.3	583819.3	564165.1	253982	261790.6	265595.8	258083	251413.9	660292.9	712858.1	716607.4	811253.4	796084.9	736648.7	693149.7	265957.8	268640.6	272340.4	257783.7	236458.6	686354.4	709172.9	696356.7	738649.7	769289.6	734185.9	693537.3	259939.1	262854.8	273199.4	267574	206156.7	
24.382	443493.7	521077.7	463652.3	636861	681503.3	699458.7	666843.9	276782.3	272558.8	277982.7	260453.6	213313.1	519578.8	544944.1	502975.3	582975.4	592570.6	593502.4	560361.3	275756.3	286522.6	285651	273463.7	260761.3	527958.9	567041.6	509421.4	552186.1	552421.6	606124.6	562981.9	259728.9	267263	270279.4	261004.7	250651.4	519116.3	539639.3	485770.6	572726.9	577539	610706.9	564322.6	255621.3	256386.4	264406.6	254993	229288.6	509776.4	550697.4	529750.1	586433.7	555946.9	573189.9	560553.6	264675.4	258660.4	268214.4	264458.7	244460.1	544470.3	603984	556953.1	599725.9	584295.9	589204.4	565415.3	253415.9	262863.3	273917.3	254851.1	249865.3	658503.7	714810.4	714902.9	805847.6	793543.9	737585	694184	268394	269446.4	273137.2	253273.7	235905.1	687351.6	710492.1	690864.7	739542.1	765168.9	731775.7	696641.7	256382.3	262608.2	273987.7	265539.8	208843.9	
24.403	447080.4	522541.7	466550.3	632427.7	672746.7	709278.3	662654.1	276113.2	273791	272286.2	257241.1	212431.3	516900.2	552391.3	499104.8	577970.9	597941.7	592334.9	560963.1	277769.2	286581.4	287787.8	268522.8	256997	525325.6	571967.3	507763.8	550483.4	556181.6	603641	561989.6	261329.9	263812.6	269514	259979.6	250240.3	514841.7	542210.4	482159.8	569335.6	575108.4	612177.1	567662.6	254682.1	256694.6	261837.1	252764.6	231525.9	522500	556555.4	531228	573597.1	557377.3	573304	554194.3	264341.3	256733.1	265214	264938.6	238167.9	542799.4	596066.6	559346.6	600483.3	583214.3	583798.7	566711.4	257430.4	263453.3	268088.7	257273.7	255835.7	656580	716123.6	721349.4	811037.3	791391	739143.6	689030	264668.6	266380.7	269767.4	257718.3	236837.3	685445.7	706113.1	690420.1	746463.3	765472.4	736950.1	694352.9	262221	264980.3	275409.3	267684.7	207612.3	
24.423	440562.2	521036.8	464064.4	638914.6	680784.7	705259.6	661664.9	278057	274653.6	274943.8	257380.7	215027.4	523536.3	551017.4	502813	584774.1	597158.9	598217.6	558899.6	281733	282920.6	284313.3	272156.4	263809.4	529111	572927.1	516946.7	557391.1	556673	606331.9	567254.9	261536.7	268749.8	270320.7	260584.1	252699.6	516587.3	546238.1	477055.4	574548.4	568043.6	617314.1	564224	255920	257317.6	262821.6	251520.7	232618.7	517658	560954.4	530095.3	576856.4	552807.9	567296.9	549569.3	264184.6	262469.4	267535.8	263325.8	241258.3	544277.3	593507.1	562025.4	610124.3	581397.1	584456.4	570491.7	254722.1	258883.1	265824.3	255790.3	254693.4	666715.3	717022.7	710556.6	811383.6	783856.9	734139.1	690568.4	262628.6	267246	271624.8	254319.7	237086.1	687139.9	712482.3	692812.6	804406	771405.7	732718.9	695604.3	259173	263137.7	275940	262799.6	206901.4	
24.444	447741.2	515285.4	463303.4	637855.9	678041	704128.7	666829	276428.2	270730.7	272247	254753.1	216756	526553.4	552240.9	502837.7	591139.7	595856.1	597179.9	557726	278170.2	283854.6	283126	272414.4	260483.3	525439.7	573261.9	505872.8	555182.3	553329.4	607490.9	559718	263107	265095.2	270370.2	261444.4	249112.7	513893.8	544716.9	480237	575406.7	571199.9	617025.9	567069.9	258759.6	252914.9	263455.3	256842.3	232116.6	516929	564809.7	534217.6	572636.9	556870.7	566923	550910.9	265829.7	258189.4	261890	258385.4	241724.4	542730	595212.6	560147.7	606998.1	581340.1	588114.9	570650.1	254982.9	264460.6	268459.2	256925.1	251981.4	656702.1	712932	717754.4	805585	778162.3	740689.1	693681.1	260564.4	269847	269424	254221	236271.1	684962.1	716384	695884.1	810651.7	767828	737057	691873.6	260209.6	267021.4	274560.3	263914.4	210213.4	
24.464	446433.6	521566.2	469329.2	641634.3	672713.6	694492.6	658178.7	275713.3	272378.3	278951.7	257543	216486	578452	554600.4	503619.6	589039.7	597656.4	592802.6	558108.4	275856.2	281934.8	286411	272660.8	259140.7	534520.4	574013.1	510569	561624.6	555612.7	605508.7	559186.7	263029.2	269347.7	270379.4	260675	249206.4	512234	539994	484034.7	570118.3	573202.7	619836.1	568838.4	256035.3	258241.7	259833.1	254291	230916.6	520478.6	583424.6	535241.7	573688.6	555182.7	559681.3	546453.7	265747.2	256902	267542.8	265156.3	242337	547796.3	595250.7	564762.4	606012.9	585336.7	582412	562958.1	257129.9	264478.6	266670.3	259316.9	247816.1	669291	712867.6	722862.1	802747.6	773625.9	742705.6	690827	263720.6	266784.2	271453.8	255900.1	236474.7	690575.6	719861.3	698718.1	809397.9	767741	733360.6	693365.3	260284.4	265178.2	277914.7	269055.7	209654.1	
24.485	445296.7	523494.3	473355.2	635431.9	675528.7	702034	664965.7	279944	272966.3	275698.7	255254.4	210081.3	580346.3	547592.3	505051.4	587660.3	598493	592182.3	561238.7	279552.6	282603.3	288759.2	271903.2	259568	529185.7	573744.9	512211.4	552382.7	547272.1	609105.7	556403.1	261570.3	266286.2	268175.4	259855.9	254009.7	510654.8	544321.7	484179.2	571309.4	576985.9	617871.7	565855.1	256704.4	257943.4	264144.4	257047	236654.7	520199.3	576711.3	533814.1	562116.7	556997.6	569385.9	547357.9	265473	260552.3	267298.6	259031.3	245122.3	547574.3	591281.7	557561.4	604779.1	583930.9	588938.4	569142.4	259017.1	260752	270530.8	257469.4	254433.9	665622.1	715450.3	710430.9	798304.4	771090.4	739485.6	698435.3	261283.9	267791	272443.4	257158.7	236432.9	689216.4	716476	689281.1	815473.1	765620	734405	696969.4	257920.6	263597.7	275796.6	263327	212229.4	
24.505	446545.8	523591.4	471361.4	640545	673300.4	705421.4	662867.6	281664.3	268959.2	272641.4	258709	214302.3	578762.7	549675.6	506753.3	581817.4	596878.9	600367.7	561259.3	278454.8	283785.6	285560.4	270490.8	259748.6	531372.7	567902.3	506853.6	554812.3	546452.7	607208	560854.4	259284	266810.6	267392.2	260344.6	248883.3	507032.7	543318.6	484222.2	573959.3	574051.9	619076.1	565111.7	255333.9	256125.6	263993.8	253590.4	233138.1	520866.7	575837.9	532573.1	573709.3	550965.6	566828.3	539060.6	263920.3	254605.3	266097	262641.3	243712	546373.3	594767.7	558202.1	606991	577453.1	581007.1	564470.4	256865.1	259354.1	269235.7	255133.9	252335.9	663732.3	713292	717132.3	792019.3	753735.7	746218	690630.4	264419.2	270039.3	274024.3	256006	237762.6	692326	713158.4	688192.6	801445.7	765817.7	732289	695729.7	262973.8	263974.7	277096.7	265014.3	211939.3	
24.525	448498.7	521308.3	468081.3	631709.4	676304.1	704615.6	664666.6	280729.7	275580.4	277968	260482	213307.9	580833.1	550221.3	499962.4	583645.1	592978.7	590046.3	563448.7	279588.7	287196.2	287529	273451.2	261763.4	530611.7	568365.4	508878.6	557235.3	550370.3	604109.3	596571.3	260601.3	266353.2	269872.7	260010.7	252938.1	505134.3	542739.1	476175.4	569571.1	567726.6	612498.4	570063.9	255845.7	258443.1	260910	255687.9	232391.1	522466.2	580509.3	529095.1	570499.6	556449.9	567983	548987.3	264332.7	262232.6	262439.3	262064.6	238876.4	547244.7	594669.1	559497.1	607051.1	580864.4	588106.7	567601.3	256378.7	263545.6	266469.4	258244.4	250748.6	663060	721553.9	708849.6	790094.9	743203	740579.3	694059.3	261899.7	268645.8	266174.7	256085.3	241118.6	689447.3	707959.7	685106.4	799282.6	770496.3	730853.3	697634.4	260695.6	266946.6	276005.6	263490.8	207830.7	
24.545	449118.6	514110.2	471228.8	638727.4	677759	699207.4	674583.1	277827.2	271781.7	275684.7	261283	213506.1	573031.7	555909.9	501453.3	582317.6	590872.9	602285.7	563867	279347.3	284164.4	291301	270908.2	259996.6	528543.6	566590.7	508415.4	554036.6	554520.6	599401	637504	261870.7	268776	268423	259808.3	251431.1	498201	546321.3	483628.7	571584.9	566654.1	619330.3	570983.1	257303.3	256048.3	262871.4	255878.7	232882.7	522330.2	577676	531437.9	568935.3	554281	570881.1	551409.7	262716.8	258020	263046.7	263162	244238.4	546419.3	595337.3	561557	606521.7	575215.3	588225.6	578317	256776.9	261313	267288.6	254948	248417.7	659461.4	719238.3	713507.9	781648.3	744787.9	746276.7	696841.1	260313.9	269128	269874.4	255951.1	237651.7	687374.1	711447.9	693677.7	801263.4	767958.9	731266.3	699905.4	255102.4	261716.3	275247.2	266922.7	211502.1	
24.566	448816.2	522194.6	469310.8	635857.3	676854.1	704750	669030.1	274161.3	272553.6	275059	256334.3	210956.1	572352.1	551581.3	504470.6	581935.7	591272.4	602509.1	562940.9	275935.2	280905.8	285738.7	270580.6	257933.6	530581.1	565276.7	507521.3	549499.6	545527.6	601676.7	628335.3	261717.6	265447.4	266160.6	260329.3	246387.9	492598.6	543196.3	484299.7	565977.1	573553.1	619806.3	574529.9	257153.9	258347	264458.4	256243.6	235087.6	520440.6	570487	537008.7	572917	550177.7	569185	543275.7	262213.7	261172.3	262222.7	260462.7	241875	545024.9	592788.9	559271.9	602792.9	578374.6	583857.4	577784.6	256039.4	262756.3	270705.7	257062.9	250655	663697	715153.1	718137	772721.7	739189.9	738379	695601.7	264838.4	267395.7	271375.3	255433.9	240055.9	690114.9	717104.9	686280.6	799856.3	763824	728447.7	700419.3	257523	261597.6	276693.4	266669	206253.7	
24.586	441827.4	519101.2	466910.7	636037.9	674102.4	700147.1	668017.9	277289.7	271221.7	275084.4	255221.7	212590.9	572347.6	544274.1	502246.6	587047.7	590916.7	598385.9	564943.6	277978	287366.2	287793.2	270967.2	261298.7	530254.3	569550.3	506771.6	548220.1	550760.3	603195.6	613975.7	260363.1	263433.7	268479.6	259866.9	252818.1	485651.7	545073.7	476861.6	565630.1	570695.9	616767.7	571920.1	256139.6	256376.4	265642.2	250337.4	233246.4	520115.4	567516	531079.4	567459.7	554018.1	567856.9	542450.4	262820.7	259844.6	264834	262363.4	244041.4	548121.4	599711.1	559860	603774.9	574720	580708	572051.7	254421.9	260677.1	264484.6	257306.7	248792.6	660921.3	713417	720850.4	764284.7	745378	745674	697535.6	264711.3	264946.8	268196	256135	237423	687734.9	708336.4	692831	801020.6	771914.7	731839.4	701306.4	258346.4	261243.9	272123.8	262912.2	206199.1	
24.606	441031.4	523137	464803.7	636532	671687.1	700402.7	663349	279659.2	269099.8	273268.6	258188	211617.4	574044	546585.6	498186.7	583488.9	595468.6	602046.1	562615.7	273686.2	285215	285591.6	272614	260048.7	526197.1	568445.9	510011.8	549014.4	545219.1	605102.3	607526.7	261992.7	267256.3	269657.2	260552.4	252396.3	483612.8	540299.7	476604.2	567829.1	571209.4	613941.9	567702.9	257490.4	255782.4	263030.7	256295.7	234776	521129.3	570261.9	529539.6	567741.1	555989.1	566098.6	545440.3	269150.2	261058.7	262443.8	262375.7	236578.4	549151.7	601786.6	560990.9	601915.4	575694.9	583867.1	570731.1	259392.7	262460.2	265243	254318.6	251765.9	665837.7	716333.4	717570.3	766185	736632.1	740321.9	692998.1	261404	267288.2	269957.8	257100.1	238765	686784.6	709877.9	690466.3	791315.7	761004.7	736512.1	696796.9	261963.6	262807.7	278823.8	263394.6	210253.1	
24.626	444022.3	516643.6	466472	635977	675286.3	698646.4	667665.1	280275.3	277817.3	273863.2	258366.6	211516.7	569347.3	552324.3	501965.2	577405.9	591277.6	603149.7	566904.4	281300.8	284005.2	285143.2	269819	258299.4	532466.3	572674.9	506394.3	549709.4	552046.9	599374.3	595719.6	262483.8	268135.7	267547	260058.7	250390.1	483628.6	542638.6	486539	566225.9	572931.3	610588.7	566744.4	255495.6	255028.3	263215.4	257019.9	236494.3	517248.2	568404.1	534955.3	562746.4	552906.1	568666	543974.1	263116.4	256206.7	265046.2	260923.6	239950.7	552403.7	601152.9	562997.3	600911.1	571234.1	586932.3	565447.3	256005	263115.2	269730.8	262635.6	249281.4	656903.6	709669.4	712772	759644.1	739667.9	744249.1	694627.9	265499.8	268304.3	272677	252546.9	237463.7	686750.4	711399.4	695306.7	788530.9	763114.1	739327.1	696232.3	258785.9	262051.7	274173.8	265373.8	208511.7	
24.647	442006	523712	469846.7	638148.3	674840.6	698259	666247.3	277019.4	268581.8	277854.3	258741.6	210691.3	565725.9	552197.3	501292.4	578628	588332.4	591029.1	563596	276885.4	284186	286731.2	273900	261395.9	526218	568605.1	507666.8	548116.9	547742.9	608252.6	581762.6	259375.3	267404.4	265648.6	259371.3	251141.1	477907.6	545726.4	483270.7	565278.3	562710.6	612914.7	568084.9	254791.4	260392	260631.1	254633.6	232347.1	520233.8	568276	534914.7	562437.6	549629.7	571317.3	541424.9	261667.7	257569.9	267181.8	264158.8	239856.4	538536	596091.7	568454.3	600156.4	579984.3	585754.3	569609.3	254571.7	257459.7	271718.6	259295.9	246404.9	660100	715263.9	717863.7	750191.7	740561.4	739932.3	688842.9	265351.4	267080	270987.3	253278.3	235874.9	681335.7	712184.4	697734	789214.9	770024.9	736795.1	696536.3	255558.6	262595	273113.3	261801.9	206410.4	
24.666	445226.3	514637.2	472783	630619.7	674612.3	703025.3	663175.7	280716.6	271083.8	274522.4	256740	216572.7	568632.1	551022.9	504731.6	573517.3	591654.7	596842.9	560148.1	277353.8	287134	281380	265748.6	261981.1	528847	571321.4	514566.2	552115.3	546506.9	606790	580278.1	263627.6	266985.6	264297.4	260240	250957.6	474417	540975.3	480592.8	567121.9	569223.4	612238.9	566917.4	254827.7	259782.6	264629.8	256205.1	232257.4	521426.6	568771.4	535135.6	565916.3	549018	569178.6	544293.7	266406.8	259325	262713.6	266676.7	244200	543525	597796.3	584121	600576.1	575303.4	584413.7	574107.7	255682.7	260070.1	266143.8	256726.1	247476.6	663380.6	716718.6	720233	750240	737310.1	735214.7	688197.4	261792.9	267727	270587.3	256449.7	239000.7	688111.1	713018.4	690731.3	791858.6	765294	729120.7	695596	254857.7	268295.7	272723.4	260546	206282.9	
24.687	444542.2	517123.3	471975.7	634207.6	673421.3	699820.1	670793.9	279989.2	270966.3	274987.2	256426.1	213880.7	568693	547788	501119	579388.1	588767.7	592339.6	560424.6	278141.2	284144.3	286361.6	270932.3	261981	525274	571950.7	519095.4	544149.4	549109.9	605735	579393.6	260233.4	268239.3	265547.3	259315.1	251479.3	472112.2	542683	487081.7	567262.1	575548.9	615840.9	567026.6	257602.6	261099.1	261490.4	253634.9	234398.4	522807.4	563218	535801	562240.9	550394.7	568588	541273.3	264912.8	261441.9	265551.4	264040.3	238393.7	542406.4	593102	593687	602083.6	578072.6	585301.4	572324.1	254406.9	259930	268612.7	257696.4	248079.7	654601.6	716815.7	721243.3	739223.1	741549.4	741688.9	691833.9	261055.3	269048.3	266882	259473.3	238747.6	685995.9	713265	693010.6	787080.1	770716.3	728781.6	696027.3	257820.7	264106.7	276941.3	260143.3	208317.3	
